"x","y"
3848908.08854063,813584.028383429
3974806.0638026,1091657.68404097
3911818.66944314,1053274.55240258
3873294.47934173,983918.265684283
3910173.05632553,1059479.65183699
3774054.3661872,958775.891474136
3903153.53886742,1068493.47982575
3921536.15301635,845501.092067198
3916889.94527006,1021295.8990919
3792799.64699672,819202.092647415
3943318.7555302,971127.634610875
3964304.03119871,1021868.79621512
3928165.12022475,834992.719484125
3897096.88704075,962931.234995827
3886533.14481907,1061668.69924438
3812659.13817663,918964.056542546
3978080.15751227,1094533.13116959
3884047.49203169,884207.704549759
3894031.94122122,923974.283926946
3955539.50602936,1007890.81398557
3749515.75017714,864281.978931937
3793371.18490278,723956.620817331
3968778.85580497,898665.19818359
3799932.52409383,1058589.61111635
4024834.83757475,1042674.06537861
3918402.37017117,992008.658931413
3756875.35237379,860798.334366481
3894218.77864794,955033.062680326
3858376.37273275,908823.606613449
3823887.06171624,941300.006533451
3837415.99798055,890810.68660279
3901934.16906989,1024819.09327358
3954131.49760887,894899.366687611
3924993.21057913,939745.818845894
3860487.68294839,851023.75882082
3923536.33564381,992718.153346635
3841237.68619161,1020036.56909168
3951062.46315408,927245.238903094
3942452.84840783,965324.220091311
3795122.31930405,830721.787806005
3883960.88244966,848952.95841245
3973077.27987828,1030179.75181533
3824992.92500479,883518.123933963
3816698.07810787,839993.090141774
3958988.00981582,1099727.49270982
3898930.3174584,1093670.0128767
3895061.08228783,982249.312893722
3834490.40450881,895866.503046994
3918596.97431609,1061965.27022045
3924487.67522605,1071842.54378763
3851923.9645255,823717.445171191
3971169.55882129,932818.426260596
3935844.15490954,867583.458476233
3880034.79342725,1067540.51232995
3772386.21824688,771537.564432745
3968766.57680064,983943.911172147
3866608.99013033,1042574.05381019
3949198.03981139,943309.853782512
3897555.16370626,1100341.52139939
3903907.54114926,1014648.59360178
3955943.04400396,988719.505288753
3924765.16049912,996476.383809183
3790246.81503649,883732.726855137
3830952.62669689,929970.456209045
3914432.62312343,855701.516181101
3814129.67821788,997574.639686632
3860782.25064443,783842.840099929
3839504.80068673,898576.305135832
3869674.90412799,817507.326258876
3847376.16688299,1058726.09923083
3784093.06449589,821418.008655009
3967451.70891326,982247.068055144
3790843.37563331,947535.999381626
3908538.57988929,923033.073591323
3950318.34810081,1106974.1015219
3935875.36799477,1033805.03730626
3972070.88504736,862863.793160648
3902334.34066386,1004398.14222232
3856739.82462893,817609.027908542
3921321.90967671,984879.53482256
3774119.48904004,929143.981452821
3890256.55021363,899038.519272432
3923721.671024,893202.765938415
3897655.98716013,1029365.75390122
3823585.47948322,936112.670539195
3954098.26231019,903756.33612038
3797552.63913037,711844.4530467
3780290.97895225,851032.030971994
3954684.14377603,966716.671147247
3920041.97044325,1103499.92940794
3849765.67525115,818378.157074508
3870455.34548276,912602.449661482
3934372.98317908,1035251.1801386
3879025.4893956,1008394.76569766
3957444.07949924,909191.626213322
3932530.02216372,1078277.46475814
3966095.54957104,994185.277378968
3867801.09054253,1014854.8799847
3864346.84540974,889724.312454271
3924522.25630452,1078643.36738185
3958865.05182936,966402.191051075
3885807.10073197,981039.566668135
3865577.10749,912684.062149535
3792966.10420278,751113.210125045
3824006.03979039,1044573.09112586
3885538.66321838,847115.586106341
3885199.58207001,984289.816711922
3903990.49323869,1024743.08227342
3817211.12248111,895869.348691471
3770964.5787086,727073.821280097
3913941.20350951,1120358.24505042
3849179.73370463,878024.466930555
3931981.59661184,962275.957189413
3887334.45384237,912638.888339017
3807361.42811926,946561.903133419
3958882.51975147,1006944.00376125
3818867.34531802,721765.945405854
3966144.89767131,1077032.63301066
3903320.05980543,1043520.53641614
3912572.13096819,1097983.31706247
3859456.35922366,897930.902569541
3894947.23664146,976260.927125207
3923910.8494053,1114497.44906778
3931118.73413162,1068497.97447732
3939996.04342632,1033858.72869025
3948611.32478005,929255.872399747
3927447.14989993,1045924.04420382
3960419.48882367,941821.273356739
3934390.6371134,920727.19697728
3951355.10935037,1034871.75446784
3789027.08739417,976575.382785165
3958175.83816942,1023282.92652943
3942663.0096426,1098381.02463604
3954867.15843747,974469.206414202
3925243.36838197,983862.986070827
3979547.33101346,1079322.89642718
3971747.93064952,1037679.0642849
3881318.17611801,745107.661054261
3795807.2339829,1047065.10260647
3892607.69794892,958490.681973685
3945183.59775262,1035414.30670843
3901439.30618789,1096154.07940742
3929086.33495956,863754.102557054
3848092.33713547,1033094.33928297
3795114.26871457,841132.960677268
3866999.09763944,897291.428702622
3960852.63786086,1072937.63233656
3990434.48852493,1022267.61995489
3951908.70448772,1072194.01428432
3828221.46207851,1007203.37217765
3909195.07427022,1029845.73552049
3890922.16369027,940581.393615007
3851568.85970854,973552.241770486
3852200.56118409,1054299.35327653
3904943.63102708,1084052.05380042
3804357.6146479,847712.296089431
3848949.02099611,1061433.99395748
3796284.42357145,933652.827091267
3852119.45319664,967388.590623373
3959983.83040017,937522.885093654
3937805.01920794,1054268.61509688
3886590.4364197,1017512.37213536
3920774.09903216,943131.995008523
3936714.49389137,1063254.88309956
3929251.11215336,1035528.18409538
3917246.31809181,845935.468308643
3939913.24848171,1045843.11132359
3947964.1073857,941656.948524846
3908769.78573362,973028.143655417
3787847.62892811,874938.659691909
3794854.22057536,984143.858708372
3761979.706305,729503.663008334
3875754.33507921,1017525.14016518
3856686.29405025,945829.798494175
3847719.79408002,1012003.2417654
3960555.22734793,1077609.88198171
3847141.43988522,744047.870255469
3805667.50283118,978660.925018392
3873293.20968679,1087590.65554082
3967329.93809298,1032572.6081887
3918630.78805494,958331.49548115
3873903.68500936,1053209.26602
3767231.14537661,839304.003716527
3842908.79093368,817405.144478626
3871944.70234052,936143.895520451
3915058.75747263,1046358.7131239
3844967.06270842,1008878.49799192
3917356.74285472,947923.500617183
3781801.39758478,866493.753943456
3946502.4612415,986628.567579041
3785261.73201929,876529.748623461
3933788.84478005,891418.314376824
3850325.48094079,895025.326569643
3923474.41879986,875986.481040138
3816187.55752573,938811.086733178
3898881.92085629,929632.924036099
3841768.89002194,806361.094896765
3927360.69213463,905848.545605156
3815401.40001079,998675.072368861
3949687.81877878,1058944.49247666
3916781.5420225,773934.754164511
3812916.01022546,889324.521372968
3810774.65242036,950560.800312943
3941431.92099458,856899.220015105
3881912.12628773,1024554.21487435
3751951.04487857,768753.634502477
3912526.74803565,952527.239571891
4002686.11830608,1047450.67665854
3910055.0142745,902965.470111201
3944888.62154778,1008703.10647234
3866674.89611348,1043545.71822955
3834749.42463166,1032777.14802524
3967460.55263513,1063907.89534806
3990458.51480778,1080914.31929456
3895775.76468597,886066.308938837
3771320.71263978,950595.814475486
3895870.61918329,938948.706520372
3934391.30774393,876043.64043545
3973752.30195649,937945.946512345
3836685.042379,935857.614593592
3959026.71996919,1035317.54912164
3884311.16017822,978308.323504323
3964503.38653336,1081275.50222497
3920309.15419239,903495.987649424
3926564.68945768,1064871.25922636
3772150.23049926,876710.184772845
3850951.40754788,861702.953462889
3760572.66770424,889043.409242524
3911322.21377663,942919.866352128
3930015.68314488,937429.773215898
3909185.42519769,940483.023862862
3806655.91898682,1051474.63565837
3756852.94694748,875537.142177861
3833871.74608831,958488.286472218
3955717.91432797,1000099.85295956
3908434.01912848,1009279.59760282
3852251.21333655,851526.197736399
3936355.5906174,882218.652841404
3856489.34380589,808759.174823182
3776705.70952098,776794.399503801
3801332.76660997,807222.391226045
3797265.77555094,828697.890881928
3814427.955521,861494.876240309
3958584.25157371,943613.655534938
3883139.45797234,1069564.63605344
3859006.96606416,1067620.49568251
3929680.78407357,1004868.1488915
3872723.21458131,913560.251369313
3780263.60227508,937317.483461322
3879836.45511203,960563.088162965
3992050.64839905,1035309.36784446
3842863.57591034,865877.544887681
3906423.32140697,855282.082614616
3903806.08217293,938255.109110147
3906315.44382113,1065391.05813414
3925112.80211474,940285.879850487
3854154.04531774,941437.730148459
3949408.34683969,890153.973381628
3893273.88433155,1037846.09235545
3845683.82928046,994762.343704112
3924852.80043562,936501.721095875
3899418.56538486,1084992.12835406
3747393.99143942,945311.149280546
3825326.62712805,1029088.21751542
3809612.8643878,1066013.88937344
3970367.74511276,955986.816549883
3870280.29370882,971176.364711316
3775937.52933593,739621.740935071
3777782.34078636,704949.789568509
3881678.89181254,1014315.64094164
3948178.94407085,1080580.17005953
3607991.74891428,726255.099211214
3918842.79393559,1043228.84813845
3888481.66759153,919313.70069793
3923493.24338584,1106661.1562188
3824174.67774653,812865.101243026
3949883.45256132,977626.846698093
3915508.7618469,856635.19399192
3849184.76544502,1031600.71201309
3807759.20944037,921066.658235134
3858568.55572098,921984.400118156
3874492.15733093,957065.358614503
3871848.66137688,887130.983408594
3963307.9842951,1028208.68030025
3928399.24189063,970320.166653178
3838764.23346793,883031.758428504
3897807.24676472,853337.382320867
3879121.46315431,909607.63207159
3936985.67397067,943836.298050117
3820810.27264172,846873.122018315
3827241.15365418,781906.973318819
3802686.50629791,869201.049624972
4020557.46515426,1100673.73487865
3989064.39367297,1079625.58909721
3967858.26125806,998503.769705216
3829589.52129403,818801.061757333
3874801.55102183,790017.030198601
3996827.37255966,892531.813737585
4005576.90203132,1033086.34847779
3919777.32125813,869062.338860973
3859996.02385399,812042.81508839
3897940.42575686,918894.114902137
3932487.9570884,978174.178235432
3911730.39885531,1122491.70745583
3934917.28170783,917308.639566586
3906122.12092002,1012469.79050012
3786721.02547518,726603.228045574
3793186.500141,1069638.68189774
3886726.70078336,967748.17851034
3757985.18963011,1055755.11498252
3855123.85301516,1008469.76993408
3994536.40953813,1038980.96030837
3842183.60309623,933144.509965918
3941260.69123126,995035.072138386
3928350.34987193,960802.841479516
3759705.4217171,762130.944346976
3916012.87875576,918766.543304066
3854018.29184349,883820.547214866
3771815.98867926,882510.396899912
3948423.080701,981774.022429686
3923981.70767197,870901.326544279
3946320.95474139,1103617.27891476
3806416.10977969,833173.807413742
3917354.50820063,919955.108619451
3885345.99929563,905969.240548511
3921809.40443643,922355.039151986
3819115.95311134,938711.266891536
3757615.57542526,739395.150554381
3949924.5129054,1088037.90409362
3857642.73456133,895999.080648051
3882054.07809811,1074425.99384218
3750221.1097201,1052184.42726881
3865660.86365259,992550.724358755
3983726.17197836,1001286.55173345
3947001.32098846,1064458.94743066
3846246.2393759,1057498.35903928
3753199.78478253,713373.863146769
3854846.74728646,1011869.10789544
3942149.40225481,1106278.06105774
3805482.25094538,970252.327591299
3903929.39705126,959568.354978255
3866784.47048402,895468.055265388
3792171.11546958,718500.032899183
3936794.46923994,935560.229908283
3894930.02185361,873128.046292637
3817845.36123843,861260.35545844
3790263.89049867,713190.63617314
3931885.71560942,999661.047308493
3912217.82774331,910141.677888704
3916555.98093516,930362.108333212
3861913.37887339,953115.541301634
3870201.44972872,1001874.13631169
3948814.8595621,1059931.23561904
3769382.33247049,893378.020912115
3923755.30343236,1001631.63263504
3791372.90469738,888049.656385918
3987611.53223327,1056525.98532579
3794886.21292061,845447.760591403
3942441.95153127,992368.458125185
3946857.37763421,959367.802537557
3958385.11292516,1020181.19942473
3964362.82313072,844153.225827018
3948268.18932693,1074816.54241876
3957289.13189944,1063237.489284
3855033.87831847,801135.537069461
3977975.49535377,1043979.9921305
3865994.55215152,890700.464795865
3956574.04855242,863307.657157032
3811685.07868367,1056043.54480779
3857082.6464121,1033710.25319322
3844655.88423981,883093.053198687
3838557.48384278,878640.672252051
3824114.22970804,854374.421951068
3943924.20469209,1084731.76155921
3821279.10088449,872724.291472134
3792426.55401191,1068552.39662704
3850867.89770613,843779.987431436
3940908.42441082,1038430.2490161
